tweet_id,keyword,location,tweet_text,target,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
693,avalanche,"Jammu, Jammu And Kashmir",#SRINAGAR: A BSF jawan lost his life while six others were rescued after an avalanche along the Line of Control (Lo… https://t.co/QVUJWgy3li,1,Negative,-0.723493903875351,0.7330430150032043,0.2574078142642975,0.009549111127853394
694,avalanche,Unknown,Army jawans &amp; BSF post is said to have come under heavy avalanche respectively. Till now 1 BSF Soldier lost his life &amp; 1 A…,1,Negative,-0.7650937512516975,0.7740259170532227,0.21704185009002686,0.008932165801525116
695,avalanche,Unknown,Prayers for those who are stuck and those who lost their lives in the avalanche at #NeelumValley #Pakistan #,1,Negative,-0.6376560740172863,0.6623968482017517,0.31286242604255676,0.02474077418446541
696,avalanche,"London, England","Out of five soldiers trapped under the avalanche, one was rescued after the Army launched rescue operations. https://t.c…",1,Neutral,0.0418805293738842,0.03406011685729027,0.8899991512298584,0.07594064623117447
697,avalanche,"San Francisco, CA","And both my Senators are firmly on the Trump train. I STILL call and email and raise my voice, even whe…",0,Negative,-0.6767437104135752,0.702529788017273,0.27168408036231995,0.025786077603697777
698,avalanche,"Peshawar, Pakistan",Apparently an avalanche has hit #NeelumValley in Azad Kashmir leading to multiple casualties. Mainstream media is yet to…,1,Negative,-0.7458621677942574,0.7526146769523621,0.2406327724456787,0.006752509158104658
699,battle,x1 nct exo izone.,Listen 1. Individual activities are ok - don't be discouraged. The agencies also need money to survive. 2. The battle t…,0,Neutral,0.13110246509313583,0.07951439172029495,0.7098687291145325,0.2106168568134308
700,battle,Unknown,"One Its, let's remember X1's words. X1 exists because of us. If we give up on them, who would fight? The announcement of s…",0,Positive,0.44405870512127876,0.04663039371371269,0.462680459022522,0.49068909883499146
701,battle,Unknown,🎁 100$ DATDROP BATTLE VIDEO ONLY GIVEAWAY 🎁 ✅ Watch Video &amp; Follow all the Steps ✅ WATCH THE VIDEO https://t.co/mIX6q6…,0,Neutral,0.458936121314764,0.004037175327539444,0.532989501953125,0.46297329664230347
702,battle,Unknown,The battle for $8500!Go bulls!,0,Positive,0.8078469019383192,0.0055434126406908035,0.18106627464294434,0.81339031457901
703,battle,Unknown,"One month since CAA, scorecard as of now: Young India: 1 Narendra Modi: 0 The government has lost the battle over youn…",0,Negative,-0.5025526285171509,0.5273972153663635,0.4477582275867462,0.024844586849212646
704,battle,Australia & New York,"Julia Gillard first proposed a carbon tax in 2011 and Tony Abbott fought it bitterly and viciously, from that moment and…",0,Negative,-0.6703554829582572,0.6847783923149109,0.3007986843585968,0.01442290935665369
705,battle,Unknown,Hiro vs Wesley – House Battle Final at SDK Europe 2014 / https://t.co/wo0vnyG1JP… #wow #good #house #dance #battle #inspiration #dancer,0,Positive,0.8933715792372823,0.003293040208518505,0.10004227608442307,0.8966646194458008
706,battle,Unknown,21746240 :Battle ID I need backup! Lvl 120 Hector https://t.co/NWpPVrl42T,0,Negative,-0.47465749084949493,0.5102526545524597,0.4541522264480591,0.03559516370296478
707,battle,Fun Guy,Battle Symphony // Linkin Park,0,Neutral,0.46668265014886856,0.00890921801328659,0.5154988765716553,0.47559186816215515
708,battle,Unknown,E622ACD6 :Battle ID I need backup! Lvl 150 Proto Bahamut https://t.co/mL0ihh9hWv,0,Negative,-0.4405789189040661,0.48478901386260986,0.47100090980529785,0.04421009495854378
709,battle,florencegrace13@gmail.com,Body confidence in pregnancy - six tips to help you battle body image issues https://t.co/4oYjwfQKpa #pregnancy… https://t.co/SNt7T3de0o,0,Neutral,0.19808972999453545,0.03857605531811714,0.7247582077980042,0.2366657853126526
710,battle,Unknown,if you cant ride your bf into battle then what’s the point https://t.co/R6o0x5qzaX,0,Negative,-0.5328909642994404,0.5570175051689148,0.4188559949398041,0.02412654086947441
711,battle,PortHarcourt,"When you have tittle without mantle you end up with battle. You will not remember a man because of his title, but beca…",0,Neutral,-0.43071661703288555,0.45513707399368286,0.5204424858093262,0.02442045696079731
712,battle,"Wien,Niederösterreich,Mallorca","Ireland, 1014 AD. High King Brian Boru survives the Battle of Clontarf and establishes an enduring royal dynasty. The cu…",0,Neutral,0.14117503818124533,0.008701839484274387,0.8414212465286255,0.14987687766551971
713,battle,Unknown,ULTRA SHINY BATTLE READY GIGANTAMAX GIVEAWAY 1 WINNER RECEIVES ALL OF THESE RETWEET &amp; FOLLOW TO ENTER ENDS IN 22 HOURS http…,0,Neutral,0.4313792637549341,0.0058242627419531345,0.5569722056388855,0.4372035264968872
714,battle,Unknown,F5D844A2 :Battle ID I need backup! Lvl 120 Ca Ong https://t.co/jddMbQ60N9,0,Negative,-0.5471057370305061,0.5814358592033386,0.3842339813709259,0.03433012217283249
715,battle,"Mansfield, OH",There's no battle to large that God can't take charge.,0,Neutral,0.17663414776325226,0.14892427623271942,0.5255173444747925,0.3255584239959717
716,battle,"Seoul, Republic of Korea",wooseok didnt raise weak bitches in this fandom. seungwoo fought twice on this battle but agencies chose to ignore him. NOW…,0,Negative,-0.8026283830404282,0.8139930963516235,0.17464223504066467,0.011364713311195374
717,battle,Unknown,DBDBAABD :Battle ID I need backup! Lvl 120 Grimnir https://t.co/4bX4SFu1nn,0,Neutral,-0.3490851856768131,0.3954238295555115,0.5582374334335327,0.04633864387869835
718,battle,Unknown,THIRD aka Lapat Ngamchaweng of Thailand 🇹🇭 makes it as one of the 50 semifinalists in #100AsianHeartthrobs2020. 1 like is…,0,Neutral,0.39999768137931824,0.004965275526046753,0.5900716781616211,0.404962956905365
719,battle,Unknown,WE ARENT ALONE IN THIS BATTLE 😭✊🏻✊🏻 #JUSTICEFORX1 https://t.co/c8voYVeTaJ,0,Positive,0.5303346440196037,0.07973522692918777,0.3101949095726013,0.6100698709487915
720,battle,Unknown,Shraddhānjali to a man ahead of his times. His death put an end to 700 year cycle of Islamic invasions on India from Northw…,0,Neutral,-0.08088461309671402,0.18404507637023926,0.7127945423126221,0.10316046327352524
721,battle,"England, United Kingdom",#BeInspired #nonfiction A British soldiers journey into the depths of #mentalillness after a number of traumatic life…,0,Neutral,-0.33779028430581093,0.37675225734710693,0.5842858552932739,0.038961973041296005
722,battle,Unknown,9CB554FA :Battle ID I need backup! Lvl 150 Lucilius https://t.co/4GBaveaIoi,0,Neutral,-0.3534369729459286,0.4057948589324951,0.5418472290039062,0.052357885986566544
723,battle,Украина,"*""DMC3 Cerberus Battle"" playing* https://t.co/eEGpe1GQbE",0,Neutral,0.06659763678908348,0.00820254161953926,0.9169973134994507,0.07480017840862274
724,battle,Unknown,"Neraya, Captain of the Selkie Guard - courageous - battle ready - resilient - kept getting mown down in the middl… https://t.co/t0sQ0i8hWa",0,Neutral,0.4451015815138817,0.026034928858280182,0.5028285980224609,0.47113651037216187
725,battle,Unknown,0948F5AF :Battle ID I need backup! Lvl 100 Tiamat Omega Ayr https://t.co/guNMbErpGN,0,Neutral,-0.29417668655514717,0.35424089431762695,0.5856949090957642,0.06006420776247978
726,battle,"Beloit, Wi Porter Ave.",UPHILL BATTLE LLC,0,Neutral,0.08205947279930115,0.08341217041015625,0.751116156578064,0.1654716432094574
727,battle,"South West, England",If you are leaving Labour then you have done exactly what the right of the party wants you to do. In the words of Tony Benn:…,0,Neutral,-0.2597142606973648,0.3326694369316101,0.5943754315376282,0.0729551762342453
728,battle,Unknown,"So.. Free battle anyone?🤔 Comment ""#daddyarmy""",0,Neutral,0.0856928899884224,0.024851270020008087,0.8646045923233032,0.11054416000843048
729,battle,Unknown,K-One Its offline protest is ongoing right now. LED trucks are currently in Yuehua. One Its! This fight is not an over…,0,Neutral,-0.20775801688432693,0.2820659279823303,0.6436260938644409,0.07430791109800339
730,battle,Unknown,92740768 :Battle ID I need backup! Lvl 120 Grimnir https://t.co/cYTbZTCvJg,0,Neutral,-0.247591033577919,0.31143876910209656,0.6247134804725647,0.06384773552417755
731,battle,Unknown,⏪DEGALE'S DRAMATIC DRAW!⏪ Three years ago today fought a thrilling battle with in New York 🗽…,0,Positive,0.5739084165543318,0.009738238528370857,0.40661510825157166,0.5836466550827026
732,battle,Unknown,There's always gonna be another mountain I'm always gonna wanna make it move Always gonna be an uphill battle Sometimes I'm…,0,Neutral,-0.1768135279417038,0.33578598499298096,0.5052415728569031,0.15897245705127716
733,battle,Unknown,"Umar Khalid, who did his master’s, MPhil and PhD in history from JNU, recounted his days on the Delhi campus when they dared t…",0,Neutral,0.058023689314723015,0.012908140197396278,0.9161600470542908,0.0709318295121193
734,battle,Unknown,"Julian Assange's case affects ALL OF US. Our ability to know about and act against state and corporate malfeasance, our…",0,Neutral,-0.16898981481790543,0.20981833338737488,0.7493531703948975,0.04082851856946945
735,battle,Orkney Scotland,GUARDIANS OF SCOTLAND 2020 BATTLE OF FALKIRK 1298 MURAL FUNDERS 11 STACEY YIMET 12 TOM URCHARDAN 13 GORDON BURGESS 1…,0,Neutral,-0.000949271023273468,0.06522461026906967,0.8704999685287476,0.0642753392457962
736,battle,Unknown,7E5837B4 :Battle ID I need backup! Lvl 100 Luminiera Omega https://t.co/cNN5WT88mQ,0,Neutral,-0.35911744087934494,0.4137163460254669,0.5316847562789917,0.05459890514612198
737,battle,United Kingdom,When you hear a tough Bar and you hear DonDemaco.... Well Every time someone says “ BOW “ in a battle… https://t.co/bmQnaPuRJa,0,Neutral,-0.057001665234565735,0.13608141243457794,0.7848387956619263,0.07907974720001221
738,battle,"Rhode Island, USA",JOHN WICK (2014) Cinematography by: Jonathan Sela Directed by: Chad Stahelski and David Leitch Read all about the film…,0,Neutral,0.07724640378728509,0.004073226358741522,0.9146071076393127,0.08131963014602661
739,battle,"Antipolo City, Philippines",JUST IN: Veteran Filipino journalist Twink Macaraig passes away after a long battle with cancer. https://t.co/e4i237CpRa,0,Neutral,-0.3987833857536316,0.4166768491268158,0.5654297471046448,0.017893463373184204
740,battle,Unknown,Poppin Battle 😂😂😂😂 https://t.co/nJidicm4JU,0,Neutral,0.136896301060915,0.0573904775083065,0.7483227252960205,0.1942867785692215
741,battle,Unknown,FAE3E7CD :Battle ID I need backup! Lvl 100 Leviathan Omega https://t.co/cnEkpqXaN3,0,Neutral,-0.4091164954006672,0.4605376124382019,0.4880412518978119,0.051421117037534714
742,battle,"Kota Tangerang, Banten",E7F03BA0 :Battle ID I need backup! Lvl 60 Leviathan Omega https://t.co/dWXWxOz2re,0,Negative,-0.41826897487044334,0.47466397285461426,0.4689410328865051,0.056394997984170914
743,battle,"Beloit, Wi Porter Ave.","I GOT IT ALL IN CONTROL... RUNNING A LABEL WITH 2 DEALS ""UPHILL BATTLE LLC""",0,Positive,0.785077647306025,0.004052921198308468,0.20681646466255188,0.7891305685043335
744,battle,Unknown,-_- 1B0C8B02 :Battle ID I need backup! Lvl 120 Europa https://t.co/ratM7Qsdcc,0,Negative,-0.5831704083830118,0.6136688590049744,0.35583269596099854,0.030498450621962547
745,battle,THE END OF SPACE-TIME,"https://t.co/P1SKJ9cH98 here is the moment where zeroranger gets super good with the battle vs grapefruit followed by my favorite, big zan",0,Positive,0.9417075952515006,0.002275959588587284,0.05374041944742203,0.9439835548400879
746,battle,Unknown,927413FE :Battle ID I need backup! Lvl 100 Colossus Omega https://t.co/QgO1TFVHRn,0,Neutral,-0.24431432038545609,0.307971328496933,0.6283716559410095,0.0636570081114769
747,battle,Unknown,7AF8EFA4 :Battle ID I need backup! Lvl 120 Avatar https://t.co/kyUnn2slvL,0,Negative,-0.5079365000128746,0.5475437045097351,0.4128490388393402,0.039607204496860504
748,battle,Unknown,actually all of the new star wars were bad because everyone was too much of a coward to turn c3po into a battle mech h…,0,Negative,-0.9331772909499705,0.9386890530586243,0.0557992085814476,0.005511762108653784
749,battle,Earth,Thankfully I’m able to connect with individuals outside of our own echo chambers...so I’ll wait for the #AMR commun… https://t.co/7M1Ttpwiy0,0,Positive,0.9181915270164609,0.003970886580646038,0.07386673986911774,0.9221624135971069
750,battle,Kenya,It's Very Sad that #EgertonHeist has reduced a once Great University to a Battle ground between the Police &amp; students simpl…,0,Negative,-0.9075923138298094,0.9136481285095215,0.08029613643884659,0.006055814679712057
751,battle,Xanadú,"Working alone, Ray Harryhausen spent 4½ months animating Jason and the Argonauts' blistering battle with the Children o…",0,Neutral,0.002133294939994812,0.04856204614043236,0.9007426500320435,0.05069534108042717
752,battle,Unknown,BB9B04C5 :Battle ID I need backup! Lvl 100 Celeste Omega https://t.co/s0FmtxAUFT,0,Neutral,-0.2982167825102806,0.3554818332195282,0.5872530937194824,0.05726505070924759
753,battle,Unknown,1DB28A63 :Battle ID I need backup! Lvl 100 Baal https://t.co/hHlrnSEJmd,0,Negative,-0.4604273997247219,0.5116469264030457,0.4371335506439209,0.051219526678323746
754,battle,Unknown,what did Hon Alice Wambui ng'ang'a former Thika mp do to your boss and your government that you don't… https://t.co/arGIRGzQhM,0,Neutral,-0.19270654395222664,0.21167096495628357,0.7693646550178528,0.01896442100405693
755,battle,aqua,A0A922B5 :Battle ID I need backup! Lvl 120 Godsworn Alexiel https://t.co/0FxNKWH70T,0,Neutral,-0.3773167133331299,0.4291183352470398,0.5190799832344055,0.05180162191390991
756,battle,Unknown,242BADA2 :Battle ID I need backup! Lvl 100 Luminiera Omega https://t.co/vzAQy4j8So,0,Neutral,-0.3708929196000099,0.4173762798309326,0.5361403822898865,0.0464833602309227
757,battle,JFK | SFO | BLR,Amen - self-management and not getting distracted is half the battle - soo much harder than one expects; y… https://t.co/R7wAe8avrj,0,Neutral,0.21765285730361938,0.17202571034431458,0.4382956922054291,0.38967856764793396
758,battle,Unknown,12F22C99 :Battle ID I need backup! Lvl 120 Metatron https://t.co/iXgheRTRP4,0,Negative,-0.5092287994921207,0.5505934357643127,0.40804189443588257,0.041364636272192
759,battle,Unknown,CC3EB8FA :Battle ID I need backup! Lvl 100 Yggdrasil Omega https://t.co/ClvQw5LtYx,0,Neutral,-0.33924882113933563,0.3954435884952545,0.5483617186546326,0.056194767355918884
760,battle,Unknown,B9CF7ABC :Battle ID I need backup! Lvl 50 Joya https://t.co/luE1wvM1Xa,0,Negative,-0.43451572954654694,0.48434481024742126,0.4658261835575104,0.04982908070087433
761,battle,Unknown,AFAC0660 :Battle ID I need backup! Lvl 50 Joya https://t.co/o4ElQ2IYis,0,Neutral,-0.3504152484238148,0.3985353708267212,0.5533444881439209,0.04812012240290642
762,battle,"bay area, calif",Sadly organizations do it backwards. O-Line is where it's at. Ask David Carr who had al… https://t.co/NGwPeRj9cL,0,Negative,-0.8575158319436014,0.8652184009552002,0.12707902491092682,0.0077025690115988255
763,battle,"Rawa Barat, Indonesia",512B214F :Battle ID I need backup! Lvl 100 Yggdrasil Omega https://t.co/BVVSnPgZ3W,0,Neutral,-0.27007973194122314,0.33472970128059387,0.6006203293800354,0.06464996933937073
764,battle,Unknown,s 1656ABAF :Battle ID I need backup! Lvl 100 Colossus Omega https://t.co/YeOnr59F9Z,0,Neutral,-0.28886424750089645,0.3526020050048828,0.5836602449417114,0.06373775750398636
765,bioterror,"Tāmaki-Makaurau, Aotearoa (New Zealand)","I'm going to add false colour to a virus image and scream ""it's coming to get you"" at people and begin my reign of bioterror wh…",0,Negative,-0.8588381893932819,0.8700291514396667,0.11877985298633575,0.011190962046384811
766,bioterror,"Tampa, Florida","Mexican Border: Portal For Swine Flu, TB, Bioterror https://t.co/Elw0ScwnSr via",0,Neutral,-0.1351106520742178,0.14963290095329285,0.8358449339866638,0.01452224887907505
767,bioterror,Philadelphia PA,"Sir, if I may this tech is quite useful in case of a bioterror attack https://t.co/pAbur3CVum",0,Positive,0.6741223633289337,0.016923099756240845,0.2920314073562622,0.6910454630851746
768,bioterror,Unknown,What Do We Really Know About the Transmission of Ebola? No one knows for certain how the Ebola virus is transmitted from o…,1,Negative,-0.5661601824685931,0.575445294380188,0.41526955366134644,0.009285111911594868
769,bioterror,South Carolina,What Do We Really Know About the Transmission of Ebola? No one knows for certain how the Ebola virus is transmitte… https://t.co/NHAi3yx6Fb,1,Neutral,-0.43886269349604845,0.4491041302680969,0.5406544208526611,0.010241436772048473
770,bioterror,Unknown,The human cull (from 38mins30secs https://t.co/p0XQTqvDeF) is unfolding https://t.co/Egn7Sdr116,0,Neutral,-0.18259435519576073,0.2348836213350296,0.7128271460533142,0.052289266139268875
771,bioterror,Planet Earth,The human cull (from 38mins30secs https://t.co/p0XQTqvDeF) is unfolding https://t.co/Egn7Sdr116,0,Neutral,-0.18259435519576073,0.2348836213350296,0.7128271460533142,0.052289266139268875
772,bioterror,The Lone Star State,"Courtesy of “Mixed in with people who nothing more than to come to America for a better life, more i… https://t.co/ZEpp4lzpnA",0,Neutral,-0.15689250826835632,0.24294012784957886,0.6710122227668762,0.08604761958122253
773,bioterror,"Montreal, Canada",... #MAGA5G.LiVEViL+ my recommended read not for the weak of mind: The #Mossad+#5G Strain: Viral Vengeance: #Pandemic+…,0,Neutral,-0.32820887863636017,0.4157244861125946,0.49675998091697693,0.08751560747623444
774,bioterror,"North Carolina, USA","This leads to deeper questions. How do we define ""armed"" in the info age? How do we define ""conflict?""… https://t.co/xmUCOjkKKk",0,Neutral,-0.06340393982827663,0.08178617060184479,0.8998315930366516,0.018382230773568153
775,bioterror,Philadelphia PA,INT - MONARCH MOTEL - DAY GRAYSON punches his own face and throws a soda can at the light fixture ( the VOICE?)… https://t.co/X5s2C5X9BT,0,Neutral,-0.31235250271856785,0.3349035978317261,0.6425452828407288,0.022551095113158226
776,bioterror,Constitutionalist in the South,"Mexican Border: Portal For Swine Flu, TB, Bioterror https://t.co/wTIQakNXqR via",0,Neutral,-0.135110666975379,0.14963291585445404,0.8358449339866638,0.01452224887907505
777,bioterror,Among The Human Race,The dubious efficacy and ill -effects of vaccines are science facts yet the establishment deny this. Enforced vaccinatio…,0,Negative,-0.7089142799377441,0.7222455143928528,0.26442331075668335,0.013331234455108643
778,bioterror,Cornwall,The dubious efficacy and ill -effects of vaccines are science facts yet the establishment deny this. Enforced vacci… https://t.co/ikAiKQVgXs,0,Negative,-0.6767321983352304,0.6895433664321899,0.2976454794406891,0.012811168096959591
779,bioterror,Unknown,https://t.co/OviHLPPiHH Interesting from Jon Rappoport.,0,Positive,0.8300840337760746,0.00439899368211627,0.16111800074577332,0.8344830274581909
780,bioterror,U.S.A.,"US-Mexico Border: Portal For TB, Swine Flu, Bioterror - Headline Health https://t.co/4wRiSjs39m",1,Neutral,-0.11239896714687347,0.1291479468345642,0.8541030287742615,0.016748979687690735
781,bioterror,"Fairfield, OH","US-Mexico Border: Portal For TB, Swine Flu, #Bioterrorism https://t.co/dVVyfAKO1L via",1,Neutral,-0.2832021526992321,0.29572799801826477,0.691746175289154,0.012525845319032669
782,bioterror,Unknown,Bioterror is the worst,0,Negative,-0.9340148717164993,0.9430567622184753,0.04790131002664566,0.009041890501976013
783,bioterror,Unknown,"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/SRrV6JpOGC",1,Neutral,-0.18281831871718168,0.19811241328716278,0.7865933775901794,0.015294094569981098
784,bioterror,"Destin, FL","US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/xv4mhvm5iS via",1,Neutral,-0.1025314200669527,0.11713337153196335,0.8682646751403809,0.014601951465010643
785,bioterror,The Land Of The Free Because Of The Brave USA,"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/I64vGPN1iB via",1,Neutral,-0.1025314200669527,0.11713337153196335,0.8682646751403809,0.014601951465010643
786,bioterror,Unknown,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/o10epcfRV6,0,Negative,-0.5396519871428609,0.5498870015144348,0.43987801671028137,0.010235014371573925
787,bioterror,Unknown,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/o10epcfRV6,0,Negative,-0.5396519871428609,0.5498870015144348,0.43987801671028137,0.010235014371573925
788,bioterror,"Washington, D.C.",Bay Area researchers tackle bioterrorism threats #bioterror #biodefense #cbrn #phep https://t.co/n5exZSQTaU,0,Neutral,-0.43886782601475716,0.45792412757873535,0.5230196118354797,0.019056301563978195
789,bioterror,"Toronto, Canada",Does the push for mass vaccination point toward a staged bioterror event? « Jon Rappoport https://t.co/qCTxok8cjU …,0,Neutral,-0.31340930983424187,0.3258987367153168,0.6616118550300598,0.012489426881074905
790,bioterror,United States of⚡️🧠+#Trump5G,... #MAGA5G.LiVEViL+ my recommended read not for the weak of mind: The #Mossad+#5G Strain: Viral Vengeance:… https://t.co/Tm0JIqragB,0,Neutral,-0.18611135333776474,0.2922801971435547,0.6015509366989136,0.10616884380578995
791,bioterror,Land known as Australia,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/SN1Z3LjNqq,0,Negative,-0.5396519871428609,0.5498870015144348,0.43987801671028137,0.010235014371573925
792,bioterror,"Baltimore, Maryland",Want to learn more about the BioFlash? It can be used in various configurations to deliver building protection sol… https://t.co/DGeREhrh4T,0,Neutral,0.4173995079472661,0.006932544521987438,0.5687354803085327,0.42433205246925354
793,bioterror,"London, Oxford & Hay-On-Wye",The question for biodefence and counter-bioterror folk will be whether other countries will be given virus samples… https://t.co/9qQ2IKe3m1,0,Neutral,-0.04675135761499405,0.06919457018375397,0.9083622097969055,0.022443212568759918
794,bioterror,"Committed to those who sacrificed for what America truly should be, not what Trump is making it.",al Qaeda has long sought experts in bioterror and nukes.… https://t.co/rJFdJ0eIPo,0,Neutral,-0.42588614486157894,0.4412347376346588,0.5434166789054871,0.015348592773079872
795,bioterror,"Committed to those who sacrificed for what America truly should be, not what Trump is making it.",1) Mullahs were losing support from Iran youth turning se… https://t.co/rhpRCWOSRr,0,Neutral,-0.4526715036481619,0.4632391035556793,0.5261933207511902,0.010567599907517433
796,bioterror,Unknown,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/A6eUTI4r23,0,Negative,-0.5396519871428609,0.5498870015144348,0.43987801671028137,0.010235014371573925
797,bioterror,it,Buy a Tesla on financing for the bioterror air filtration,0,Neutral,-0.1275710016489029,0.2244267761707306,0.6787174940109253,0.0968557745218277
798,bioterror,Sirius,Operation Disclosure: Bioterror and Vaccines Clarified -- Jon Rappoport https://t.co/yb1bFs6clb,0,Neutral,-0.07759397476911545,0.11046737432479858,0.8566592931747437,0.032873399555683136
799,bioterror,"Santa Barbara, CA",Staged bioterror event? https://t.co/IwFTfXXUGQ,0,Neutral,-0.3474500048905611,0.364526629447937,0.6183967590332031,0.017076624557375908
800,bioterror,St. Louis,"Bioterror? I am VERY rarely sick but btwn T-giving &amp; Christmas, despite being up-to-date on all my vaccinations, I… https://t.co/ZxvY3denti",0,Neutral,-0.31097713112831116,0.3963659405708313,0.518245279788971,0.08538880944252014
801,bioterror,Caribbean,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/Igw0jPawHx via Report,0,Neutral,-0.39778656885027885,0.40909498929977417,0.5795965790748596,0.011308420449495316
802,bioterror,"Manchester, England",Remember this is the resident evil universe. Bioterror attacks are almost a norm and rescue operation… https://t.co/ld2j8zphdl,0,Negative,-0.5024041756987572,0.5355527400970459,0.43129870295524597,0.03314856439828873
803,bioterror,UK- Wales,Does the push for #mass #vaccination point toward a staged #bioterror event? - https://t.co/CNZbxD73Ej,0,Negative,-0.5018170131370425,0.512008786201477,0.4777994453907013,0.010191773064434528
804,bioterror,Dun Laoghaire,Sounds like another nudge towards mandatory vaccination! https://t.co/7yZkKPxs17,0,Neutral,0.39397867396473885,0.015997301787137985,0.5740267634391785,0.40997597575187683
805,bioterror,"ÜT: 45.290968,-92.376844",#skipvaccination Does the push for mass vaccination point toward a bioterror event? (To read about Jon's mega-colle… https://t.co/enNtA5CQEJ,0,Neutral,-0.3475645724684,0.36510971188545227,0.6173451542854309,0.01754513941705227
806,bioterror,United States,Does the push for vaccination point to a staged bioterror event? https://t.co/WWvKQkY1O2,0,Neutral,-0.45152034144848585,0.46287569403648376,0.5257689356803894,0.011355352587997913
807,bioterror,"Milano, Lombardia",A very interesting article and definitely something to consider!! https://t.co/5KKg7k6nPh,0,Positive,0.9805718678981066,0.0033116918057203293,0.012804711237549782,0.9838835597038269
808,bioterror,United States,Does the push for vaccination point to a staged bioterror event? https://t.co/WWvKQkY1O2,0,Neutral,-0.45152034144848585,0.46287569403648376,0.5257689356803894,0.011355352587997913
809,bioterror,"Toronto, Canada",Does the push for mass vaccination point toward a staged bioterror event? « Jon Rappoport https://t.co/qCTxok8cjU… https://t.co/HuHP6mrgjN,0,Neutral,-0.26728974375873804,0.2817971408367157,0.7036954164505005,0.014507397077977657
810,bioterrorism,Concord,VAMPIRIS “An awesome vampire thriller with bite!” https://t.co/dxYgrAa6Cj #Vampiris #CorsairAdventures #thriller #va…,0,Positive,0.9390411823987961,0.002276375889778137,0.05640609934926033,0.9413175582885742
811,bioterrorism,Morally Grey opinion & thought,hachi-san88: Leon and Claire. They fight bioterrorism and have busy days. That’s why they value the time they spend tog…,0,Neutral,0.3115205317735672,0.02969779074192047,0.6290839314460754,0.34121832251548767
812,bioterrorism,Unknown,"To fight bioterrorism, sir.",0,Neutral,-0.2711028419435024,0.32666513323783875,0.6177725195884705,0.05556229129433632
813,bioterrorism,Unknown,hachi-san88: Leon and Claire. They fight bioterrorism and have busy days. That’s why they value the time they spend… https://t.co/hcjq3VatR2,0,Positive,0.5161901535466313,0.013565200380980968,0.45667943358421326,0.5297553539276123
814,bioterrorism,Unknown,"Is this a threat? You plan on committing some bioterrorism by actively spreading a disease within a community, in a… https://t.co/bLDezQcemr",0,Negative,-0.831484695430845,0.8379151225090027,0.15565446019172668,0.006430427078157663
815,bioterrorism,"Oregon, Australia and Hawaii",Either you’re an alarmist or planning on doing a little bioterrorism... 🤔,0,Negative,-0.6394979627802968,0.6543009877204895,0.33089596033096313,0.0148030249401927
816,bioterrorism,Unknown,Nice. I called them out for supporting bioterrorism,0,Neutral,0.17458398640155792,0.21497957408428192,0.39545682072639465,0.38956356048583984
817,bioterrorism,MX-TX-TN-CA-MI-IN-GA,"Similarly, there are lots of different disasters including epidemics, natural disasters, wars, bioterrorism, and we… https://t.co/NRP53sUN5C",0,Negative,-0.6040255092084408,0.622186005115509,0.3596535325050354,0.018160495907068253
818,bioterrorism,"Grodno, Belarus",Anti-vax philosophy is nothing less than bioterrorism. Urging to take action against those who encourage and en…,0,Negative,-0.8753859642893076,0.8822399973869324,0.1109059676527977,0.006854033097624779
819,bioterrorism,Cornwall,"Thanks Phil, so domestic rules (e.g bioterrorism law) can override free trade rules t… https://t.co/fmNh415n3P",0,Positive,0.5758303971961141,0.01280695479363203,0.3985556960105896,0.5886373519897461
820,bioterrorism,Unknown,A bit of light reading that should be useful... https://t.co/Ox9TlTIV8K Recall some challen… https://t.co/LLuzY3ns8G,0,Positive,0.5376247521489859,0.00531693734228611,0.45174139738082886,0.542941689491272
821,bioterrorism,Des Moines,my kids got the influenza B so I was reading up (as i do) and it's having it's biggest outbreak in 27 years which m… https://t.co/e9jVQ7yk20,0,Negative,-0.6553825885057449,0.681469202041626,0.292444109916687,0.026086613535881042
822,bioterrorism,USA,Strategic stockpile sounds like it is in case of an outbreak or in case of bioterrorism threat.,0,Neutral,-0.46952021308243275,0.4855766296386719,0.4983670115470886,0.016056416556239128
823,bioterrorism,ateneo,I just finished this and hahaha I kinda like it lol medj odd yung humor pero I liked the bioterrorism center of the… https://t.co/z0k4p6SZjB,0,Positive,0.9513526065275073,0.004158546216785908,0.04033034294843674,0.9555111527442932
824,bioterrorism,Unknown,I make bioterrorism sexy. (That one was Dana's idea),0,Neutral,0.24811287224292755,0.12865857779979706,0.49456995725631714,0.3767714500427246
825,bioterrorism,Maldives,Arrest them for bioterrorism,0,Negative,-0.8345249062404037,0.8478277921676636,0.13886937499046326,0.013302885927259922
